id;data_criacao;marca;modelo;kms;data_peritagem;oficina;estado;autoriz_repar;orc_pecas;orc_mo_chapa;orc_mo_pintura;orc_mat_pintura;orc_mat_comp;imobilizado;data_reboque;ponto_situacao;agendamento_repar;tempo_repar;data_real_inicio_repar;data_real_fim_repar;dias_atraso_sem_fds;mao_obra_chapa;mao_obra_pintura;mo_horas_orc_pintura;mo_horas_orc_chapa
2709;11/05/2023;Mercedes-Benz;Classe C (206);39672;16/05/2023;Carnaxide;Definitiva;18/05/2023;1 160,68 €;190,36;0;0;0;Não;;Concluído;06/06/2023;2;06/06/2023;06/06/2023;0;1;0,5;0;4,88
2712;12/05/2023;Mercedes-Benz;Classe A (176);111387;15/05/2023;Queluz;Definitiva;19/05/2023;304,6;1 005,49 €;268,94;139,37;0;Não;;Concluído;27/06/2023;4;27/06/2023;29/06/2023;0;8;4;6,9;25,78
2693;09/05/2023;SEAT;Ateca;62473;11/05/2023;Queluz;Definitiva;12/05/2023;792,3;263,58;179,13;140,71;0;Não;;Concluído;01/06/2023;2;31/05/2023;02/06/2023;0;3,5;4,5;4,59;6,76
2694;09/05/2023;Peugeot;2008;8300;10/05/2023;Queluz;Definitiva;11/05/2023;303,76;444,17;184,01;84,47;0;Não;;Concluído;31/05/2023;3;31/05/2023;01/06/2023;0;5;2;4,72;11,39
2677;05/05/2023;Audi;A4;103178;11/05/2023;Carnaxide;Definitiva;11/05/2023;912,05;87,86;67,36;75,1;0;Não;;Concluído;01/06/2023;2;01/06/2023;02/06/2023;0;1,5;1;1,73;2,25
2678;05/05/2023;Mercedes-Benz;Classe E (207);63266;11/05/2023;Carnaxide;Definitiva;11/05/2023;446,16;302,62;132,28;52,86;0;Não;;Concluído;30/05/2023;3;30/05/2023;31/05/2023;0;2,5;2;3,39;7,76
2690;09/05/2023;Renault;Clio;117728;11/05/2023;Carnaxide;Definitiva;11/05/2023;36,47;370,96;214,76;109,42;0;Não;;Concluído;26/09/2023;4;26/09/2023;28/09/2023;0;3;5;5,51;9,51
2674;05/05/2023;Toyota;Auris;66511;09/05/2023;Carnaxide;Definitiva;09/05/2023;103,2;302,62;130,32;91,03;0;Não;;Concluído;31/05/2023;3;31/05/2023;01/06/2023;0;3,5;2;3,34;7,76
2686;09/05/2023;Volvo;XC60;56728;09/05/2023;Carnaxide;Definitiva;15/05/2023;1 645,53 €;444,17;154,73;142,45;0;Não;;Concluído;02/06/2023;4;02/06/2023;06/06/2023;0;6;4;3,97;11,39
2676;05/05/2023;Audi;Q5;4608;08/05/2023;Carnaxide;Definitiva;08/05/2023;343,5;683,35;322,15;198,02;0;Não;;Concluído;29/05/2023;5;29/05/2023;31/05/2023;0;6,5;5,5;8,26;17,52
2663;03/05/2023;Opel;Corsa;180724;08/05/2023;Carnaxide;Definitiva;08/05/2023;544,35;78,09;68,33;86,1;0;Não;;Concluído;19/07/2023;2;19/07/2023;20/07/2023;0;0,5;1;1,75;2
2654;28/04/2023;Peugeot;Boxer;134178;05/05/2023;Queluz;Definitiva;24/05/2023;447,88;63,46;0;0;0;Não;;Concluído;29/05/2023;1;29/05/2023;29/05/2023;0;0,5;0;0;1,63
2618;26/04/2023;Mercedes-Benz;Classe A (177);53596;05/05/2023;Carnaxide;Definitiva;15/05/2023;1 149,6 €;273,34;140,08;99,57;0;Não;;Concluído;23/06/2023;3;23/06/2023;27/06/2023;0;3;2,5;3,59;7,01
2670;04/05/2023;BMW;X5;61513;05/05/2023;Carnaxide;Definitiva;25/05/2023;0;556,24;724,82;414,34;0;Não;;Concluído;29/05/2023;2;29/05/2023;29/05/2023;0;0,5;0,5;18,59;14,26
2641;27/04/2023;Volvo;XC40;8217;04/05/2023;Carnaxide;Definitiva;26/05/2023;605,47;395,36;167,42;65,51;0;Não;;Concluído;04/07/2023;4;04/07/2023;06/07/2023;0;5;2;4,29;10,14
2655;02/05/2023;Audi;Q3;8490;04/05/2023;Carnaxide;Definitiva;04/05/2023;302,6;219,65;105,43;78,52;0;Não;;Concluído;25/05/2023;2;25/05/2023;26/05/2023;0;1,5;1,5;2,7;5,63
2651;28/04/2023;Renault;Megane;92528;04/05/2023;Carnaxide;Definitiva;04/05/2023;1 116,49 €;97,62;59,55;55,12;0;Não;;Concluído;30/05/2023;2;30/05/2023;31/05/2023;0;1,5;1;1,53;2,5
2645;28/04/2023;Nissan;Qashqai;33488;03/05/2023;Carnaxide;Definitiva;10/05/2023;1 339,54 €;185,48;0;0;0;Não;;Concluído;25/05/2023;2;25/05/2023;26/05/2023;0;1;0;0;4,76
2658;02/05/2023;Mercedes-Benz;Classe A (176);59883;03/05/2023;Carnaxide;Definitiva;03/05/2023;522,6;136,67;101,52;71,66;0;Não;;Concluído;22/06/2023;2;22/06/2023;23/06/2023;0;1,5;1;2,6;3,5
2637;27/04/2023;Volkswagen;Passat;92812;02/05/2023;Carnaxide;Definitiva;02/05/2023;96,4;439,29;212,81;105,58;0;Não;;Concluído;25/05/2023;4;25/05/2023;26/05/2023;0;4,5;3;5,46;11,26
2638;27/04/2023;Volkswagen;Passat;92812;02/05/2023;Carnaxide;Definitiva;02/05/2023;81,9;273,34;120,07;77,32;0;Não;;Concluído;25/05/2023;3;25/05/2023;26/05/2023;0;2,5;2;3,08;7,01
2634;27/04/2023;Opel;Insignia;0;28/04/2023;Carnaxide;Definitiva;02/05/2023;831,41;68,33;190,36;76,17;0;Não;;Concluído;01/06/2023;2;01/06/2023;02/06/2023;0;1,5;2;4,88;1,75
2631;27/04/2023;Peugeot;508;0;28/04/2023;Carnaxide;Definitiva;02/05/2023;778,83;29,29;207,44;177,45;0;Não;;Concluído;31/05/2023;2;31/05/2023;01/06/2023;0;0,5;2;5,32;0,75
2619;26/04/2023;Mercedes-Benz;Classe C (206);0;27/04/2023;Carnaxide;Definitiva;28/04/2023;2 399,03 €;590,11;434,41;196,24;0;Não;;Concluído;22/05/2023;5;22/05/2023;24/05/2023;0;4,5;3,5;11,14;15,13
2629;26/04/2023;Opel;Corsa;117845;27/04/2023;Carnaxide;Definitiva;28/04/2023;677,36;331,9;147,89;63,92;0;Não;;Concluído;24/05/2023;3;24/05/2023;25/05/2023;0;3,5;3;3,79;8,51
2609;21/04/2023;Peugeot;5008;44595;26/04/2023;Carnaxide;Definitiva;24/05/2023;2 829,5 €;229,4;97,13;121,31;0;Não;;Concluído;28/06/2023;3;28/06/2023;30/06/2023;0;4,7;2;2,49;5,88
2613;21/04/2023;Nissan;Qashqai;22809;26/04/2023;Carnaxide;Definitiva;26/04/2023;816,46;922,51;196,22;64,03;0;Não;;Concluído;15/05/2023;5;15/05/2023;17/05/2023;0;6;4;5,03;23,65
2633;27/04/2023;Mercedes-Benz;Classe E (238);0;27/04/2023;Carnaxide;Definitiva;27/04/2023;1 312,96 €;522,26;130,32;91,03;0;Não;;Concluído;16/05/2023;4;16/05/2023;18/05/2023;0;5;2;3,34;13,39
2601;20/04/2023;Citroen;Berlingo;105885;20/04/2023;Carnaxide;Definitiva;21/04/2023;633,85;370,95;301,65;151,82;0;Não;;Concluído;23/05/2023;4;23/05/2023;24/05/2023;0;3,5;4,5;7,73;9,51
2599;20/04/2023;BMW;Serie 1;67483;20/04/2023;Carnaxide;Definitiva;21/04/2023;54,28;345,74;186,45;105,86;0;Não;;Concluído;16/05/2023;4;16/05/2023;18/05/2023;0;2,5;3,5;4,78;8,87
2573;14/04/2023;Peugeot;5008;63588;19/04/2023;Carnaxide;Definitiva;21/04/2023;227,88;815,13;292,37;128,83;0;Não;;Concluído;15/05/2023;5;15/05/2023;18/05/2023;0;9,5;5;7,5;20,9
2561;13/04/2023;Peugeot;2008;65052;17/04/2023;Carnaxide;Definitiva;16/05/2023;463,3;205;60,52;30,17;0;Não;;Concluído;30/05/2023;3;30/05/2023;31/05/2023;0;2;1,5;1,55;5,26
2556;12/04/2023;Peugeot;308;55930;14/04/2023;Carnaxide;Definitiva;09/05/2023;136,97;24,41;47,35;19,53;0;Não;;Concluído;31/05/2023;3;31/05/2023;01/06/2023;0;1;3;1,21;0,63
2548;11/04/2023;Audi;A1;108795;13/04/2023;Queluz;Definitiva;08/05/2023;1 158,7 €;1 059,18 €;357,78;196,21;0;Não;;Concluído;29/05/2023;5;29/05/2023;01/06/2023;0;12;6,5;9,17;27,16
2514;30/03/2023;Fiat;Tipo;30843;03/04/2023;Queluz;Definitiva;21/04/2023;534,13;322,14;206,95;109,9;0;Não;;Concluído;18/05/2023;2;18/05/2023;19/05/2023;0;3;4;5,31;8,26
2532;04/04/2023;Citroen;Berlingo;146535;12/04/2023;Carnaxide;Definitiva;12/04/2023;206,78;629,64;546,68;222,04;0;Não;;Concluído;08/05/2023;5;08/05/2023;11/05/2023;0;7;8;14,02;16,14
2552;11/04/2023;Renault;Megane;44823;12/04/2023;Carnaxide;Definitiva;13/04/2023;882,31;185,48;165,95;76,69;0;Não;;Concluído;09/05/2023;3;09/05/2023;10/05/2023;0;1,5;1;4,26;4,76
2542;05/04/2023;Renault;Megane;89698;11/04/2023;Carnaxide;Definitiva;26/04/2023;366,34;312,39;132,28;52,86;0;Não;;Concluído;23/05/2023;4;23/05/2023;24/05/2023;0;2;2;3,39;8,01
2541;05/04/2023;Volvo;V40;240700;11/04/2023;Carnaxide;Definitiva;11/04/2023;425,53;322,15;190,36;82,18;0;Não;;Concluído;08/05/2023;3;08/05/2023;10/05/2023;0;3;2;4,88;8,26
2543;06/04/2023;Peugeot;5008;73769;11/04/2023;Carnaxide;Definitiva;18/04/2023;229,24;614,99;292,86;89,3;0;Não;;Concluído;18/04/2023;4;18/04/2023;21/04/2023;0;8;4;7,51;15,77
2527;03/04/2023;Renault;Clio;171345;06/04/2023;Carnaxide;Definitiva;10/04/2023;127,45;821,19;410;112,15;0;Não;;Concluído;15/05/2023;5;15/05/2023;17/05/2023;0;7,5;5,5;10,51;21,06
2518;31/03/2023;Mercedes-Benz;CLA (117);23939;04/04/2023;Carnaxide;Definitiva;04/04/2023;1 362,25 €;32 281 €;229,4;170,14;0;Não;;Concluído;03/05/2023;3;03/05/2023;04/05/2023;0;2;1;5,88;827,72
2521;31/03/2023;Citroen;Jumper;108547;03/04/2023;Carnaxide;Definitiva;07/08/2023;667,22;19,52;0;0;0;Não;;Concluído;08/08/2023;2;08/08/2023;09/08/2023;0;0,5;0;0;0,5
2467;23/03/2023;Toyota;Hilux;62679;27/03/2023;Carnaxide;Definitiva;28/03/2023;363,46;185,49;237,72;98,43;0;Não;;Concluído;19/04/2023;3;19/04/2023;21/04/2023;0;2;3,5;6,1;4,76
2444;21/03/2023;Toyota;Corolla;76765;24/03/2023;Carnaxide;Definitiva;30/05/2023;144,24;273,34;130,32;99,95;0;Não;;Concluído;04/07/2023;2;04/07/2023;05/07/2023;0;2,5;2;3,34;7,01
2465;23/03/2023;Nissan;Qashqai;53471;24/03/2023;Carnaxide;Definitiva;18/04/2023;239,55;209,88;165,47;74,08;0;Não;;Concluído;10/05/2023;3;10/05/2023;11/05/2023;0;2;2;4,24;5,38
2432;20/03/2023;Nissan;Qashqai;106530;22/03/2023;Queluz;Definitiva;04/04/2023;776,72;634,53;373,4;199,68;0;Não;;Concluído;02/05/2023;4;02/05/2023;04/05/2023;0;7;6,5;9,57;16,27
2371;10/03/2023;Ford;Focus;94113;10/03/2023;Carnaxide;Definitiva;14/03/2023;1 264,07 €;336,79;378,77;242,8;0;Não;;Concluído;03/04/2023;4;03/04/2023;05/04/2023;0;4;5;9,71;8,64
2348;07/03/2023;Peugeot;508;74808;08/03/2023;Carnaxide;Definitiva;09/03/2023;1 296,16 €;239,16;197,67;123,48;0;Não;;Concluído;22/03/2023;3;22/03/2023;23/03/2023;0;2;2,5;5,07;6,13
2161;03/02/2023;BMW;Serie 3;92742;08/02/2023;Carnaxide;Definitiva;09/02/2023;1 845,45 €;869,81;501,27;250,51;0;Não;;Concluído;24/02/2023;6;24/02/2023;02/03/2023;0;10;6;12,85;22,3
2103;26/01/2023;Renault;Trafic;95075;30/01/2023;Carnaxide;Definitiva;30/01/2023;100,78;1 132,38 €;364,12;168,95;0;Não;;Concluído;27/02/2023;5;27/02/2023;03/03/2023;0;10;5;9,34;29,04
1976;06/01/2023;Toyota;RAV4;62486;10/01/2023;Carnaxide;Definitiva;14/02/2023;712,06;48,81;0;0;0;Não;;Concluído;15/02/2023;2;15/02/2023;15/02/2023;0;0,5;0;0;1,25
1960;05/01/2023;Mercedes-Benz;Classe E (213);29085;09/01/2023;Carnaxide;Definitiva;23/01/2023;126,65;234,29;130,32;76,38;0;Não;;Concluído;08/02/2023;3;08/02/2023;09/02/2023;0;2;2;3,34;6,01
1901;27/12/2022;Renault;Trafic;14768;29/12/2022;Carnaxide;Definitiva;23/01/2023;1 180,89 €;704,56;242,41;112,38;0;Não;;Concluído;13/02/2023;5;13/02/2023;15/02/2023;0;7;4;6,22;18,07
1872;21/12/2022;Fiat;Tipo;76233;28/12/2022;Carnaxide;Definitiva;28/12/2022;391,12;426,42;301,27;76,45;0;Não;;Concluído;10/01/2023;4;10/01/2023;10/01/2023;0;4,5;4,5;7,72;10,93
1827;16/12/2022;Peugeot;Expert;10081;16/12/2022;Carnaxide;Definitiva;16/12/2022;591,04;143,69;107,07;47,61;0;Não;;Concluído;23/12/2022;2;23/12/2022;23/12/2022;0;1;1,5;2,75;3,68
1706;18/11/2022;Peugeot;Boxer;0;07/12/2022;Queluz;Definitiva;17/03/2023;556,32;1 270,02 €;840,81;411,44;0;Não;;Concluído;14/04/2023;9;14/04/2023;21/04/2023;0;19;10;21,56;32,56
1599;28/10/2022;Fiat;Tipo;88766;07/11/2022;Carnaxide;Definitiva;16/11/2022;15,2;447,28;199,31;79,18;0;Não;;Concluído;06/12/2022;4;06/12/2022;12/12/2022;0;5,5;3,5;5,11;11,47
1612;02/11/2022;Volvo;V40;218219;04/11/2022;Carnaxide;Definitiva;07/11/2022;1 040,55 €;319,83;236,85;115,8;0;Não;;Concluído;28/11/2022;4;28/11/2022;29/11/2022;0;3;2;6,07;8,2
1598;28/10/2022;Peugeot;Expert;15216;03/11/2022;Carnaxide;Definitiva;16/11/2022;414,86;162,24;281,34;137,38;0;Não;;Concluído;23/11/2022;3;23/11/2022;24/11/2022;0;2,5;2;7,21;4,16
1589;27/10/2022;BMW;Serie 5;58819;02/11/2022;Carnaxide;Definitiva;02/11/2022;1 805,8 €;648,91;203,48;104,33;0;Não;;Concluído;14/11/2022;4;14/11/2022;16/11/2022;0;7,5;4;5,22;16,64
1540;18/10/2022;Audi;A6;117490;25/10/2022;Carnaxide;Definitiva;09/11/2022;1 930,95 €;1 826,25 €;420,39;279,12;0;Não;;Concluído;17/11/2022;8;17/11/2022;25/11/2022;0;20;8;10,78;46,83
1364;15/09/2022;Citroen;Berlingo;80277;21/09/2022;Carnaxide;Definitiva;21/09/2022;330,59;78,8;0;0;0;Não;;Concluído;30/09/2022;2;30/09/2022;30/09/2022;0;1,5;0;0;2,02
1285;26/08/2022;Peugeot;Expert;7944;14/09/2022;Carnaxide;Definitiva;14/09/2022;718,95;199,31;167,79;65,6;0;Não;;Concluído;28/09/2022;3;28/09/2022;28/09/2022;0;1,5;1,5;4,3;5,11
1300;01/09/2022;BMW;Serie 1;30380;05/09/2022;Carnaxide;Definitiva;05/09/2022;280,74;431,06;259,56;68,27;0;Não;;Concluído;19/09/2022;4;19/09/2022;22/09/2022;0;6;4;6,66;11,05
1248;18/08/2022;BMW;X3;29480;30/08/2022;Carnaxide;Definitiva;31/08/2022;428,84;660,54;346,24;185,27;0;Não;;Concluído;19/09/2022;5;19/09/2022;23/09/2022;0;7;4;8,88;16,94
1199;09/08/2022;Volvo;V60;0;10/08/2022;Carnaxide;Definitiva;11/08/2022;434,24;282,74;194,67;40,29;0;Não;;Concluído;30/08/2022;2;30/08/2022;31/08/2022;0;3,5;3;4,99;7,25
1183;05/08/2022;Toyota;Yaris;0;10/08/2022;Carnaxide;Definitiva;11/08/2022;264,33;97,34;162,22;264,33;0;Não;;Concluído;05/09/2022;2;05/09/2022;06/09/2022;0;2;2,5;4,16;2,5
1032;11/07/2022;Peugeot;2008;75311;13/07/2022;Carnaxide;Definitiva;20/07/2022;339,99;129,79;160,83;59,19;0;Não;;Concluído;22/07/2022;3;22/07/2022;26/07/2022;0;1,5;1,5;4,12;3,33
847;03/06/2022;Mercedes-Benz;Classe CLS (218);38999;09/06/2022;Carnaxide;Definitiva;09/06/2022;986,05;267,88;126,53;81,95;0;Não;;Concluído;18/07/2022;3;18/07/2022;20/07/2022;0;2;2,5;3,24;6,87
578;12/04/2022;Peugeot;208;41090;13/04/2022;Queluz;Definitiva;14/04/2022;211,29;69,53;80,65;49,99;0;Não;;Concluído;03/05/2022;1;03/05/2022;03/05/2022;0;1,5;1,5;2,07;1,78
4195;22/12/2023;Peugeot;308;108984;26/12/2023;Carnaxide;Definitiva;26/12/2023;450,6;89,29;0;0;0;Não;;Concluído;11/01/2024;2;11/01/2024;11/01/2024;0;0,5;0;0;2,29
3947;14/11/2023;Jaguar;E-Pace;0;17/11/2023;Carnaxide;Definitiva;20/11/2023;519,42;78,1;0;0;0;Não;;Concluído;06/12/2023;2;06/12/2023;06/12/2023;0;1;0,5;0;2
3932;10/11/2023;Peugeot;2008;0;14/11/2023;Carnaxide;Definitiva;15/11/2023;466,09;146,43;0;0;0;Não;;Concluído;12/12/2023;3;12/12/2023;12/12/2023;0;1,5;0;0;3,75
3943;13/11/2023;Peugeot;5008;0;14/11/2023;Carnaxide;Definitiva;28/11/2023;655,94;107,38;0;0;0;Não;;Concluído;20/12/2023;3;20/12/2023;21/12/2023;0;1,5;0;0;2,75
3843;25/10/2023;SEAT;Arona;41994;30/10/2023;Carnaxide;Definitiva;30/10/2023;69,2;9,76;0;0;0;Não;;Concluído;17/11/2023;2;17/11/2023;17/11/2023;0;0,2;0;0;0,25
3836;25/10/2023;Opel;Astra;144728;26/10/2023;Queluz;Definitiva;27/10/2023;632,14;32,76;0;0;0;Não;;Concluído;17/11/2023;1;17/11/2023;17/11/2023;0;0,5;0;0;0,84
3781;18/10/2023;Ford;Focus;61098;18/10/2023;Carnaxide;Definitiva;30/11/2023;356,22;141,55;0;0;0;Não;;Concluído;21/12/2023;2;21/12/2023;22/12/2023;0;1;0;0;3,63
